period,qty_sold,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,pred_qty_sold
202205,438,10,7,5,5,6,6,2,2,4,1,3,4,1,568
202206,549,5,7,3,12,5,1,5,3,5,2,1,6,0,597
202207,284,3,6,3,1,3,2,4,2,1,0,0,2,4,414
202208,231,12,7,6,0,6,1,0,4,5,3,1,2,0,471
202209,507,8,8,4,3,5,4,2,2,1,3,3,2,8,605
202210,678,4,5,12,5,4,7,5,2,2,7,7,4,0,601
202211,360,8,5,3,3,7,5,5,2,1,5,5,0,0,871
202212,387,5,4,3,2,5,3,2,2,1,1,0,0,0,357
202301,584,8,6,3,9,2,3,5,7,4,0,0,0,0,413
202302,307,15,8,3,0,2,1,2,1,0,0,0,0,0,466
202303,440,7,10,4,3,2,8,3,0,0,0,0,0,0,413
202304,321,7,5,2,0,7,6,0,0,0,0,0,0,0,499
202305,280,3,8,5,3,2,0,0,0,0,0,0,0,0,386
202306,332,5,9,1,3,0,0,0,0,0,0,0,0,0,433
202307,433,4,8,1,0,0,0,0,0,0,0,0,0,0,430
202308,283,4,4,0,0,0,0,0,0,0,0,0,0,0,362
202309,545,6,0,0,0,0,0,0,0,0,0,0,0,0,393
202310,390,0,0,0,0,0,0,0,0,0,0,0,0,0,394
202311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,512
202312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,457
202401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,381
202402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,408
202403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,339
202404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,483
202405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,394
202406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,354
202407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,388
202408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,365
202409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,424
202410,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,443
202411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,599
202412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,467
202501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,399
202502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,402
202503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,390
202504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,445
