Warranty Category;First year warranty;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Global Product Hierarchy;7219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Service Type;Service call;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Reference Market Global Options;Reference Markets Only;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Markets;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Plants;Electrolux Plants;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Components;All;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Column Labels;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Qty Sold;;;;;;;;;;;;;;QTY Service Calls;;;;;;;;;;;;;;Total Qty Sold;Total QTY Service Calls;;;
;-1;Year 1;;;;;;;;;;;;;-1;Year 1;;;;;;;;;;;;;;;;;
Row Labels;;0;1;2;3;4;5;6;7;8;9;10;11;12;;0;1;2;3;4;5;6;7;8;9;10;11;12;;;;1306;#REF!
202109;17591;17591;17591;17591;17591;17591;17591;17591;17591;17591;17591;17591;17591;17591;4;68;51;34;16;20;19;21;9;19;23;16;15;6;17591;321;;;
202110;16713;16713;16713;16713;16713;16713;16713;16713;16713;16713;16713;16713;16713;16713;5;73;41;22;16;12;15;19;5;11;14;17;18;7;16713;275;;;
202111;16484;16484;16484;16484;16484;16484;16484;16484;16484;16484;16484;16484;16484;16484;9;58;37;27;23;9;16;4;6;8;10;10;19;4;16484;240;;;
202112;11779;11779;11779;11779;11779;11779;11779;11779;11779;11779;11779;11779;11779;11779;8;44;37;19;14;5;11;10;16;10;6;4;9;1;11779;194;;;
202201;14115;14115;14115;14115;14115;14115;14115;14115;14115;14115;14115;14115;14115;14115;5;50;33;20;10;8;17;9;7;4;6;9;6;4;14115;188;;;
202202;12092;12092;12092;12092;12092;12092;12092;12092;12092;12092;12092;12092;12092;12092;6;40;22;16;21;14;8;8;7;10;6;4;10;5;12092;177;;;
202203;14586;14586;14586;14586;14586;14586;14586;14586;14586;14586;14586;14586;14586;14586;7;47;47;19;21;20;16;11;7;10;3;7;7;5;14586;227;;;
202204;9240;9240;9240;9240;9240;9240;9240;9240;9240;9240;9240;9240;9240;9240;2;58;35;9;8;18;18;6;10;12;5;9;6;3;9240;199;;;
202205;10779;10779;10779;10779;10779;10779;10779;10779;10779;10779;10779;10779;10779;10779;5;41;25;11;11;19;13;12;14;5;7;7;6;7;10779;183;;;
202206;12826;12826;12826;12826;12826;12826;12826;12826;12826;12826;12826;12826;12826;12826;1;37;34;15;12;11;6;11;15;8;13;7;14;5;12826;189;;;
