Warranty Category;First year warranty;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Global Product Hierarchy;Food Preservation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Service Type;Service call;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Reference Market Global Options;Reference Markets Only;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Markets;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Plants;Electrolux Plants;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Components;All;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Column Labels;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Qty Sold;;;;;;;;;;;;;;QTY Service Calls;;;;;;;;;;;;;;Total Qty Sold;Total QTY Service Calls;;;
;-1;Year 1;;;;;;;;;;;;;-1;Year 1;;;;;;;;;;;;;;;;;
Row Labels;;0;1;2;3;4;5;6;7;8;9;10;11;12;;0;1;2;3;4;5;6;7;8;9;10;11;12;;;;9340;#REF!
202011;164813;164813;164813;164813;164813;164813;164813;164813;164813;164813;164813;164813;164813;164813;47;786;799;550;415;302;258;242;209;256;219;256;239;148;164813;4726;;;
202012;112809;112809;112809;112809;112809;112809;112809;112809;112809;112809;112809;112809;112809;112809;45;764;786;494;374;313;272;196;153;183;206;215;191;127;112809;4319;;;
202101;123644;123644;123644;123644;123644;123644;123644;123644;123644;123644;123644;123644;123644;123644;47;571;665;460;334;292;244;224;150;150;148;174;160;87;123644;3706;;;
202102;134181;134181;134181;134181;134181;134181;134181;134181;134181;134181;134181;134181;134181;134181;53;562;611;444;322;294;240;233;206;186;172;163;205;96;134181;3787;;;
202103;145371;145371;145371;145371;145371;145371;145371;145371;145371;145371;145371;145371;145371;145371;48;577;587;473;382;330;283;247;228;185;171;175;175;116;145371;3977;;;
202104;132094;132094;132094;132094;132094;132094;132094;132094;132094;132094;132094;132094;132094;132094;41;567;556;374;285;334;248;223;220;188;173;157;160;77;132094;3603;;;
202105;135081;135081;135081;135081;135081;135081;135081;135081;135081;135081;135081;135081;135081;135081;46;570;531;379;233;258;261;201;182;185;163;162;165;67;135081;3403;;;
202106;160731;160731;160731;160731;160731;160731;160731;160731;160731;160731;160731;160731;160731;160731;34;581;628;417;311;282;261;267;247;239;197;205;205;98;160731;3972;;;
202107;142444;142444;142444;142444;142444;142444;142444;142444;142444;142444;142444;142444;142444;142444;51;837;826;516;399;368;283;330;357;312;276;306;329;161;142444;5351;;;
202108;130616;130616;130616;130616;130616;130616;130616;130616;130616;130616;130616;130616;130616;130616;46;618;674;436;330;290;253;212;239;245;266;266;264;126;130616;4265;;;
202109;147205;147205;147205;147205;147205;147205;147205;147205;147205;147205;147205;147205;147205;147205;37;700;671;496;415;294;286;279;203;220;258;239;243;127;147205;4468;;;
202110;136862;136862;136862;136862;136862;136862;136862;136862;136862;136862;136862;136862;136862;136862;34;654;648;458;424;320;262;249;234;179;192;242;236;102;136862;4234;;;
202111;151580;151580;151580;151580;151580;151580;151580;151580;151580;151580;151580;151580;151580;151580;60;624;646;390;313;272;261;189;190;181;148;200;189;100;151580;3763;;;
202112;117932;117932;117932;117932;117932;117932;117932;117932;117932;117932;117932;117932;117932;117932;57;554;522;372;264;219;186;167;166;171;131;116;172;68;117932;3165;;;
202201;129185;129185;129185;129185;129185;129185;129185;129185;129185;129185;129185;129185;129185;129185;73;481;524;306;270;223;186;178;187;118;144;145;114;69;129185;3018;;;
202202;123859;123859;123859;123859;123859;123859;123859;123859;123859;123859;123859;123859;123859;123859;64;392;434;341;266;224;181;168;162;145;142;132;151;61;123859;2863;;;
202203;139509;139509;139509;139509;139509;139509;139509;139509;139509;139509;139509;139509;139509;139509;56;488;463;352;314;268;260;159;151;172;171;163;158;85;139509;3260;;;
202204;112832;112832;112832;112832;112832;112832;112832;112832;112832;112832;112832;112832;112832;112832;47;441;443;289;241;216;205;152;141;140;127;146;137;60;112832;2785;;;
202205;138468;138468;138468;138468;138468;138468;138468;138468;138468;138468;138468;138468;138468;138468;60;457;513;304;264;211;257;198;174;140;142;143;162;93;138468;3118;;;
202206;124112;124112;124112;124112;124112;124112;124112;124112;124112;124112;124112;124112;124112;124112;61;506;533;385;324;238;219;230;188;205;181;131;168;95;124112;3464;;;
202207;111070;111070;111070;111070;111070;111070;111070;111070;111070;111070;111070;111070;111070;111070;43;549;554;373;289;288;254;214;242;199;209;192;169;117;111070;3692;;;
202208;114315;114315;114315;114315;114315;114315;114315;114315;114315;114315;114315;114315;114315;114315;57;504;546;380;281;273;238;256;215;229;217;216;177;115;114315;3704;;;
202209;120222;120222;120222;120222;120222;120222;120222;120222;120222;120222;120222;120222;120222;120222;59;642;647;431;404;299;284;277;226;218;249;244;225;122;120222;4327;;;
202210;120134;120134;120134;120134;120134;120134;120134;120134;120134;120134;120134;120134;120134;120134;44;518;562;345;337;262;211;238;222;196;193;205;189;81;120134;3603;;;
202211;114564;114564;114564;114564;114564;114564;114564;114564;114564;114564;114564;114564;114564;114564;45;554;664;428;338;288;259;227;213;217;184;175;240;121;114564;3953;;;
202212;86518;86518;86518;86518;86518;86518;86518;86518;86518;86518;86518;86518;86518;86518;29;465;483;332;245;203;196;227;155;148;158;119;150;88;86518;2998;;;
202301;99894;99894;99894;99894;99894;99894;99894;99894;99894;99894;99894;99894;99894;99894;33;385;451;331;239;202;168;183;179;135;139;146;117;81;99894;2789;;;
202302;104952;104952;104952;104952;104952;104952;104952;104952;104952;104952;104952;104952;104952;104952;35;301;333;286;235;192;192;135;155;131;129;160;126;64;104952;2474;;;
202303;102638;102638;102638;102638;102638;102638;102638;102638;102638;102638;102638;102638;102638;102638;36;399;415;298;244;228;197;169;155;131;136;139;139;67;102638;2753;;;
202304;83239;83239;83239;83239;83239;83239;83239;83239;83239;83239;83239;83239;83239;83239;19;281;363;214;191;185;152;131;104;106;117;118;94;62;83239;2137;;;
202305;97315;97315;97315;97315;97315;97315;97315;97315;97315;97315;97315;97315;97315;97315;29;313;396;301;208;188;174;160;155;127;126;129;133;75;97315;2514;;;
202306;100874;100874;100874;100874;100874;100874;100874;100874;100874;100874;100874;100874;100874;100874;33;417;386;276;251;192;207;167;177;160;141;162;144;89;100874;2802;;;
202307;78091;78091;78091;78091;78091;78091;78091;78091;78091;78091;78091;78091;78091;78091;43;436;464;304;267;216;167;202;180;197;177;178;171;82;78091;3084;;;
202308;73789;73789;73789;73789;73789;73789;73789;73789;73789;73789;73789;73789;73789;73789;39;401;416;327;239;215;181;180;166;168;194;186;182;73;73789;2967;;;
